SeasonID,TeamID,TeamCity,TeamName,Conference,ConferenceRecord,PlayoffRank,playoffsBool,GP,WINS,LOSSES,WIN_PCT,PO_WINS,PO_LOSSES,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS
1992,1610612753,Orlando,Magic,East,27-29,8,1,82,41,41,0.5,0,0,39.7,81.8,0.486,3.9,10.8,0.357,22.2,30.4,0.73,12.7,31.3,44.0,23.8,23.5,6.6,17.4,5.7,105.5
1992,1610612754,Indiana,Pacers,East,27-29,8,1,82,41,41,0.5,1,3,41.1,85.6,0.48,3.1,9.6,0.326,22.4,29.3,0.766,14.9,29.9,44.8,26.1,24.9,7.5,15.3,4.9,107.8
1992,1610612747,Los Angeles,Lakers,West,26-28,8,1,82,39,43,0.476,2,3,40.4,85.3,0.473,2.3,7.6,0.299,21.2,28.1,0.756,13.5,27.9,41.4,24.5,21.7,9.5,15.4,5.3,104.2
1992,1610612743,Denver,Nuggets,West,25-29,9,0,82,36,46,0.439,0,0,40.9,88.8,0.46,1.7,5.5,0.304,21.8,28.8,0.756,15.4,31.3,46.7,21.2,24.9,7.9,17.2,6.9,105.2
1992,1610612744,Golden State,Warriors,West,25-29,10,0,82,34,48,0.415,0,0,42.4,88.0,0.482,3.6,10.4,0.35,21.6,30.1,0.717,14.9,29.1,43.9,24.5,25.1,8.5,17.7,4.7,109.9
1992,1610612765,Detroit,Pistons,East,31-25,10,0,82,40,42,0.488,0,0,39.8,87.9,0.453,3.6,11.1,0.322,17.4,23.9,0.729,15.8,28.2,44.0,23.7,21.3,7.1,14.0,3.0,100.6
1992,1610612748,Miami,Heat,East,22-34,11,0,82,36,46,0.439,0,0,38.1,83.5,0.456,4.1,11.5,0.354,23.3,30.2,0.771,13.8,29.1,42.9,20.6,24.5,7.4,15.7,4.3,103.6
1992,1610612758,Sacramento,Kings,West,18-36,11,0,82,25,57,0.305,0,0,41.0,88.6,0.463,3.2,9.6,0.332,22.7,29.8,0.762,13.9,27.8,41.7,25.3,25.4,9.4,16.6,4.2,107.9
1992,1610612750,Minnesota,Timberwolves,West,14-40,12,0,82,19,63,0.232,0,0,37.1,79.6,0.466,2.0,6.9,0.292,21.9,27.4,0.798,11.5,26.9,38.3,24.4,24.7,7.9,17.3,5.5,98.1
1992,1610612749,Milwaukee,Bucks,East,20-36,12,0,82,28,54,0.341,0,0,39.9,84.4,0.472,3.8,11.4,0.333,18.8,25.4,0.742,12.8,25.8,38.6,25.4,24.1,10.5,16.6,4.8,102.3
1992,1610612755,Philadelphia,76ers,East,18-38,13,0,82,26,56,0.317,0,0,39.3,86.3,0.456,4.0,11.5,0.351,21.7,27.5,0.786,12.6,29.6,42.2,24.9,19.6,8.2,16.6,6.9,104.3
1992,1610612742,Dallas,Mavericks,West,5-49,13,0,82,11,71,0.134,0,0,38.6,88.7,0.435,3.5,10.2,0.338,18.7,26.5,0.705,15.0,27.6,42.7,20.5,28.1,7.9,17.8,4.3,99.3
1992,1610612764,Washington,Bullets,East,14-42,14,0,82,22,60,0.268,0,0,40.3,86.2,0.467,2.1,7.0,0.301,19.2,25.7,0.748,12.6,28.3,40.8,25.7,21.9,8.2,16.1,4.4,101.9
1993,1610612737,Atlanta,Hawks,East,42-14,1,1,82,57,25,0.695,5,6,39.6,85.8,0.461,3.3,10.1,0.323,19.0,25.2,0.752,15.2,29.5,44.8,25.1,19.8,11.2,15.3,5.5,101.4
1993,1610612760,Seattle,SuperSonics,West,44-10,1,1,82,63,19,0.768,2,3,40.7,84.2,0.484,3.0,8.8,0.335,21.6,29.0,0.745,14.0,27.2,41.2,25.8,23.3,12.8,15.4,4.5,105.9
1993,1610612752,New York,Knicks,East,40-16,1,1,82,57,25,0.695,14,11,37.8,82.1,0.46,3.9,11.1,0.348,19.1,25.6,0.746,14.3,31.0,45.3,25.2,24.4,9.2,16.6,4.7,98.5
1993,1610612745,Houston,Rockets,West,38-16,2,1,82,58,24,0.707,15,8,39.0,82.1,0.475,5.2,15.7,0.334,17.9,24.1,0.743,11.3,31.9,43.2,25.5,20.1,8.7,16.3,5.9,101.1
1993,1610612741,Chicago,Bulls,East,38-18,3,1,82,55,27,0.671,6,4,39.6,83.1,0.476,2.8,8.0,0.354,16.0,22.7,0.705,13.9,29.2,43.1,25.6,21.3,9.0,15.9,4.3,98.0
1993,1610612756,Phoenix,Suns,West,37-17,3,1,82,56,26,0.683,6,4,41.8,86.3,0.484,4.2,12.7,0.33,20.4,28.1,0.728,14.9,29.9,44.8,27.6,20.0,9.1,15.9,5.6,108.2
1993,1610612759,San Antonio,Spurs,West,32-22,4,1,82,55,27,0.671,1,3,38.8,81.6,0.475,3.0,8.7,0.349,19.5,26.2,0.742,14.5,31.7,46.2,23.1,20.3,6.8,14.6,5.5,100.0
1993,1610612753,Orlando,Magic,East,35-21,4,1,82,50,32,0.61,0,3,40.7,83.9,0.485,4.8,13.9,0.347,19.4,28.6,0.678,14.4,28.7,43.1,25.2,20.9,8.3,16.2,5.6,105.7
1993,1610612762,Utah,Jazz,West,36-18,5,1,82,53,29,0.646,8,8,39.1,82.1,0.477,2.2,6.8,0.32,21.5,29.0,0.74,12.9,29.1,42.0,26.6,24.2,9.2,14.5,4.4,101.9
1993,1610612739,Cleveland,Cavaliers,East,31-25,5,1,82,47,35,0.573,0,3,38.2,82.1,0.465,3.6,9.9,0.362,21.2,27.5,0.77,13.3,28.7,42.0,25.0,20.7,8.6,13.9,5.2,101.2
1993,1610612754,Indiana,Pacers,East,32-24,5,1,82,47,35,0.573,10,6,38.6,79.5,0.486,2.2,6.1,0.368,21.5,29.1,0.738,13.8,29.4,43.2,25.1,24.1,8.6,17.6,5.6,101.0
1993,1610612744,Golden State,Warriors,West,33-21,6,1,82,50,32,0.61,0,3,42.8,87.1,0.492,3.5,10.5,0.339,18.6,28.1,0.664,14.4,29.2,43.6,26.8,21.8,9.8,17.5,6.2,107.9
1993,1610612757,Portland,Trail Blazers,West,29-25,7,1,82,47,35,0.573,1,3,41.1,90.6,0.454,3.3,9.4,0.353,21.7,29.2,0.743,15.9,30.0,45.9,25.2,22.3,9.1,14.8,5.0,107.3
1993,1610612751,New Jersey,Nets,East,32-24,7,1,82,45,37,0.549,1,3,38.6,86.8,0.445,2.7,8.3,0.327,23.2,30.4,0.762,15.9,31.2,47.0,23.2,20.6,8.5,14.6,7.0,103.2
1993,1610612748,Miami,Heat,East,32-24,8,1,82,42,40,0.512,2,3,39.0,84.1,0.464,4.1,12.2,0.338,21.3,27.1,0.785,15.1,29.4,44.4,22.6,24.7,7.8,16.0,4.6,103.4
1993,1610612743,Denver,Nuggets,West,27-27,8,1,82,42,40,0.512,6,6,38.5,82.7,0.465,2.1,7.3,0.285,21.2,29.5,0.718,13.5,31.2,44.7,21.5,23.5,8.3,17.3,8.4,100.3
1993,1610612747,Los Angeles,Lakers,West,18-36,9,0,82,33,49,0.402,0,0,40.1,89.2,0.45,2.9,9.8,0.3,17.2,24.0,0.717,15.4,26.9,42.2,24.2,22.9,9.2,14.6,5.6,100.4
1993,1610612766,Charlotte,Hornets,East,29-27,9,0,82,41,41,0.5,0,0,41.2,86.6,0.476,4.1,11.2,0.367,19.9,26.0,0.764,12.4,30.2,42.6,27.0,21.3,8.8,15.4,4.8,106.5
1993,1610612758,Sacramento,Kings,West,17-37,10,0,82,28,54,0.341,0,0,38.8,85.7,0.452,3.1,8.9,0.353,20.4,28.0,0.731,13.7,28.6,42.3,24.7,24.1,8.2,16.3,4.3,101.1
1993,1610612738,Boston,Celtics,East,21-35,10,0,82,32,50,0.39,0,0,40.6,86.1,0.472,1.7,5.8,0.289,17.8,24.4,0.73,12.6,29.0,41.7,23.5,22.5,8.2,15.1,5.4,100.8
1993,1610612755,Philadelphia,76ers,East,17-39,11,0,82,25,57,0.305,0,0,37.8,83.2,0.455,3.9,11.5,0.338,18.4,25.8,0.714,12.3,29.2,41.5,22.3,18.1,8.1,16.7,6.4,98.0
1993,1610612746,Los Angeles,Clippers,West,17-37,11,0,82,27,55,0.329,0,0,40.8,87.4,0.467,3.1,10.1,0.303,18.4,26.0,0.709,13.7,29.4,43.0,26.5,21.6,9.8,18.0,5.1,103.0
1993,1610612750,Minnesota,Timberwolves,West,13-41,12,0,82,20,62,0.244,0,0,36.4,79.7,0.457,2.2,6.8,0.329,21.7,28.1,0.772,12.1,28.6,40.6,24.0,24.6,7.3,18.0,5.4,96.7
1993,1610612764,Washington,Bullets,East,17-39,12,0,82,24,58,0.293,0,0,39.0,83.2,0.468,2.7,9.1,0.297,19.7,26.4,0.748,13.1,26.7,39.8,22.2,20.9,8.5,17.1,3.9,100.4
1993,1610612749,Milwaukee,Bucks,East,14-42,13,0,82,20,62,0.244,0,0,37.1,83.0,0.447,4.0,12.4,0.325,18.7,26.6,0.702,13.7,26.3,40.0,23.7,22.2,9.8,16.4,5.0,96.9
1993,1610612742,Dallas,Mavericks,West,10-44,13,0,82,13,69,0.159,0,0,37.3,86.2,0.432,2.9,9.4,0.312,17.7,23.7,0.747,15.5,26.2,41.7,19.9,24.5,9.4,17.0,3.6,95.1
1993,1610612765,Detroit,Pistons,East,12-44,13,0,82,20,62,0.244,0,0,38.6,85.6,0.452,4.4,12.7,0.344,15.3,20.9,0.731,12.5,28.3,40.8,21.5,23.6,7.3,15.1,3.8,96.9
1994,1610612759,San Antonio,Spurs,West,41-13,1,1,82,62,20,0.756,9,6,39.5,81.5,0.484,5.3,14.1,0.375,22.4,30.3,0.738,12.5,32.5,45.0,23.4,22.8,8.0,15.2,5.6,106.6
1994,1610612753,Orlando,Magic,East,39-17,1,1,82,57,25,0.695,11,10,42.2,84.1,0.502,6.4,17.2,0.37,20.1,30.1,0.669,14.0,30.0,44.0,27.8,21.0,8.2,15.8,6.0,110.9
1994,1610612756,Phoenix,Suns,West,39-15,2,1,82,59,23,0.72,6,4,40.9,85.0,0.482,7.1,19.3,0.369,21.7,28.7,0.756,12.5,29.3,41.8,26.8,22.4,8.4,14.2,3.8,110.6
1994,1610612754,Indiana,Pacers,East,35-21,2,1,82,52,30,0.634,10,7,36.4,76.2,0.477,4.6,12.0,0.38,21.9,29.1,0.751,12.8,27.9,40.7,22.9,23.6,8.6,16.3,4.4,99.2
1994,1610612762,Utah,Jazz,West,36-18,3,1,82,60,22,0.732,2,3,39.5,77.3,0.512,3.7,9.8,0.376,23.6,30.3,0.781,10.7,29.4,40.1,27.5,24.9,9.2,15.7,4.8,106.4
1994,1610612752,New York,Knicks,East,37-19,3,1,82,55,27,0.671,6,5,36.4,78.0,0.467,6.5,17.6,0.368,18.9,25.8,0.734,11.3,30.2,41.5,25.1,25.6,7.2,15.9,4.7,98.2
1994,1610612766,Charlotte,Hornets,East,36-20,4,1,82,50,32,0.61,1,3,37.2,78.5,0.474,6.8,17.2,0.397,19.4,24.9,0.777,10.1,29.2,39.4,25.3,20.5,7.6,14.9,4.9,100.6
1994,1610612760,Seattle,SuperSonics,West,34-20,4,1,82,57,25,0.695,1,3,40.4,82.2,0.491,6.0,15.9,0.376,23.7,31.3,0.758,13.0,28.5,41.5,25.8,25.2,11.2,15.8,4.8,110.4
1994,1610612741,Chicago,Bulls,East,35-21,5,1,82,47,35,0.573,5,5,38.9,81.8,0.476,5.4,14.5,0.373,18.3,25.2,0.726,13.5,28.0,41.5,24.0,23.9,9.7,15.8,4.3,101.5
1994,1610612747,Los Angeles,Lakers,West,30-24,5,1,82,48,34,0.585,5,5,40.0,86.4,0.463,6.4,18.2,0.352,18.6,25.3,0.735,13.7,28.2,42.0,25.3,23.6,9.1,15.2,6.9,105.1
1994,1610612739,Cleveland,Cavaliers,East,33-23,6,1,82,43,39,0.524,1,3,33.6,76.3,0.441,4.9,12.6,0.385,18.4,24.2,0.76,12.7,27.3,40.0,20.4,20.7,7.7,14.3,4.3,90.5
1994,1610612745,Houston,Rockets,West,27-27,6,1,82,47,35,0.573,15,7,38.5,80.2,0.48,7.9,21.4,0.368,18.6,24.9,0.749,10.7,29.8,40.5,25.1,20.9,8.8,16.1,6.3,103.5
1994,1610612757,Portland,Trail Blazers,West,28-26,7,1,82,44,38,0.537,0,3,39.2,87.0,0.451,5.6,15.4,0.365,19.0,27.2,0.697,16.5,29.8,46.3,22.5,24.7,8.1,14.8,5.7,103.1
1994,1610612737,Atlanta,Hawks,East,28-28,7,1,82,42,40,0.512,0,3,36.4,81.5,0.447,6.6,19.3,0.341,17.2,23.8,0.724,13.5,27.7,41.2,21.4,22.0,9.0,14.9,5.0,96.6
1994,1610612743,Denver,Nuggets,West,27-27,8,1,82,41,41,0.5,0,3,37.8,78.8,0.479,5.0,14.1,0.356,20.7,28.1,0.738,12.7,29.3,42.0,22.4,25.2,8.0,16.8,7.1,101.3
1994,1610612738,Boston,Celtics,East,24-32,8,1,82,35,47,0.427,1,3,38.8,83.5,0.464,4.4,12.0,0.368,20.8,27.7,0.753,14.1,28.3,42.4,21.7,24.1,7.5,15.9,4.4,102.8
1994,1610612749,Milwaukee,Bucks,East,26-30,9,0,82,34,48,0.415,0,0,36.9,80.3,0.459,6.0,16.5,0.366,19.6,27.5,0.712,13.0,26.7,39.6,21.2,22.7,8.2,17.0,4.4,99.3
1994,1610612758,Sacramento,Kings,West,25-29,9,0,82,39,43,0.476,0,0,36.9,78.8,0.468,4.4,12.6,0.346,20.1,28.3,0.711,13.1,28.4,41.4,22.2,24.9,7.9,17.7,5.6,98.2
1994,1610612748,Miami,Heat,East,25-31,10,0,82,32,50,0.39,0,0,38.3,82.2,0.467,5.3,14.4,0.369,19.1,26.0,0.736,13.3,27.7,41.0,21.7,24.4,8.1,15.7,3.6,101.1
1994,1610612742,Dallas,Mavericks,West,23-31,10,0,82,36,46,0.439,0,0,39.4,89.5,0.44,4.7,14.6,0.322,19.8,27.0,0.734,18.5,29.7,48.1,23.7,22.1,7.1,16.4,4.2,103.2
1994,1610612751,New Jersey,Nets,East,21-35,11,0,82,30,52,0.366,0,0,35.8,82.2,0.436,5.0,15.8,0.319,21.3,28.1,0.759,14.8,31.3,46.1,23.0,22.5,6.6,15.9,6.7,98.1
1994,1610612744,Golden State,Warriors,West,19-35,11,0,82,26,56,0.317,0,0,39.2,83.8,0.468,6.7,19.5,0.341,20.6,29.2,0.704,13.4,28.9,42.3,24.6,22.0,7.9,18.3,4.8,105.7
1994,1610612750,Minnesota,Timberwolves,West,12-42,12,0,82,21,61,0.256,0,0,34.0,75.8,0.449,3.9,12.4,0.313,22.2,28.7,0.775,10.8,25.5,36.3,21.7,25.3,7.4,17.1,4.9,94.2
1994,1610612765,Detroit,Pistons,East,21-35,12,0,82,28,54,0.341,0,0,37.3,80.9,0.461,6.0,17.0,0.354,17.5,23.7,0.741,11.7,26.9,38.6,22.8,26.2,8.6,16.1,5.1,98.2
1994,1610612755,Philadelphia,76ers,East,16-40,13,0,82,24,58,0.293,0,0,36.0,80.2,0.448,4.3,11.4,0.379,19.1,25.9,0.737,13.5,27.2,40.7,19.1,22.4,7.8,16.5,7.0,95.4
1994,1610612746,Los Angeles,Clippers,West,10-44,13,0,82,17,65,0.207,0,0,37.3,84.0,0.444,4.0,12.8,0.315,18.0,25.4,0.71,13.0,25.3,38.3,22.0,26.2,9.6,16.3,5.3,96.7
1994,1610612764,Washington,Bullets,East,16-40,14,0,82,21,61,0.256,0,0,38.7,84.1,0.46,5.3,15.4,0.343,17.8,24.5,0.724,12.7,27.1,39.8,21.3,23.8,7.9,15.9,4.9,100.5
1995,1610612741,Chicago,Bulls,East,47-7,1,1,82,72,10,0.878,15,3,40.2,84.0,0.478,6.6,16.5,0.403,18.2,24.4,0.746,15.2,29.4,44.6,24.8,22.0,9.1,14.3,4.2,105.2
1995,1610612760,Seattle,SuperSonics,West,42-10,1,1,82,64,18,0.78,13,8,37.5,78.1,0.48,7.1,19.5,0.364,22.5,29.6,0.76,11.6,29.9,41.5,24.4,24.0,10.8,17.6,4.8,104.5
1995,1610612759,San Antonio,Spurs,West,39-13,2,1,82,59,23,0.72,5,5,38.4,80.5,0.477,6.3,16.1,0.392,20.3,27.6,0.736,11.4,31.5,43.0,24.9,22.2,7.9,14.6,6.5,103.4
1995,1610612753,Orlando,Magic,East,40-14,2,1,82,60,22,0.732,7,5,39.1,81.0,0.482,7.6,20.1,0.378,18.8,27.2,0.691,11.8,29.3,41.1,25.4,20.8,8.1,14.1,5.0,104.5
1995,1610612762,Utah,Jazz,West,33-19,3,1,82,55,27,0.671,10,8,38.2,78.3,0.488,4.6,12.4,0.372,21.6,28.1,0.768,12.1,28.9,41.0,26.1,25.0,8.1,14.8,5.1,102.5
1995,1610612754,Indiana,Pacers,East,36-18,3,1,82,52,30,0.634,2,3,36.3,75.7,0.48,4.4,11.9,0.373,22.2,29.5,0.755,12.3,27.6,39.9,23.4,24.8,7.1,16.3,3.9,99.3
1995,1610612739,Cleveland,Cavaliers,East,29-25,4,1,82,47,35,0.573,0,3,33.7,73.1,0.46,7.3,19.3,0.377,16.5,21.6,0.763,10.6,25.1,35.6,22.2,20.5,8.2,13.1,4.1,91.1
1995,1610612747,Los Angeles,Lakers,West,34-18,4,1,82,53,29,0.646,1,3,39.2,81.8,0.48,5.8,16.6,0.351,18.6,25.0,0.746,12.1,28.1,40.2,25.4,20.8,8.8,14.2,6.3,102.9
1995,1610612752,New York,Knicks,East,32-22,4,1,82,47,35,0.573,4,4,36.6,77.8,0.471,5.9,15.7,0.377,18.0,23.8,0.757,10.1,29.9,40.0,22.2,22.7,7.9,15.5,4.6,97.2
1995,1610612745,Houston,Rockets,West,31-21,5,1,82,48,34,0.585,3,5,37.5,81.0,0.464,7.8,21.5,0.362,19.6,25.7,0.765,11.2,29.9,41.1,24.2,21.4,7.9,15.2,5.8,102.5
1995,1610612765,Detroit,Pistons,East,27-27,6,1,82,46,36,0.561,0,3,34.3,74.7,0.459,6.6,16.5,0.404,20.2,26.9,0.751,10.8,29.8,40.5,19.6,23.8,6.2,14.8,4.3,95.4
1995,1610612757,Portland,Trail Blazers,West,29-23,6,1,82,44,38,0.537,2,3,37.4,81.6,0.458,5.9,16.6,0.353,18.7,28.3,0.662,14.1,31.4,45.6,21.5,22.7,7.2,16.8,5.1,99.3
1995,1610612737,Atlanta,Hawks,East,32-22,6,1,82,46,36,0.561,4,6,36.4,81.3,0.448,6.9,19.5,0.355,18.6,24.5,0.757,14.4,26.2,40.6,19.6,20.9,9.4,15.0,3.9,98.3
1995,1610612756,Phoenix,Suns,West,23-29,7,1,82,41,41,0.5,1,3,38.5,81.4,0.473,4.0,12.0,0.332,23.3,30.1,0.771,12.3,30.5,42.8,24.4,21.7,7.6,14.7,4.0,104.3
1995,1610612758,Sacramento,Kings,West,23-29,8,1,82,39,43,0.476,1,3,36.2,79.2,0.457,5.6,14.6,0.387,21.5,29.4,0.731,13.6,28.6,42.2,22.3,26.0,7.8,17.6,5.3,99.5
1995,1610612748,Miami,Heat,East,29-25,8,1,82,42,40,0.512,0,3,35.4,77.4,0.457,6.7,17.8,0.379,18.9,26.7,0.71,12.2,30.4,42.6,21.4,26.3,7.0,17.0,5.4,96.5
1995,1610612766,Charlotte,Hornets,East,26-28,9,0,82,41,41,0.5,0,0,37.9,80.7,0.47,7.1,18.5,0.384,19.9,25.8,0.77,12.0,27.5,39.5,23.3,22.1,7.1,15.1,3.4,102.8
1995,1610612744,Golden State,Warriors,West,22-30,9,0,82,36,46,0.439,0,0,37.3,81.7,0.456,5.5,14.6,0.373,21.6,28.5,0.759,14.3,27.9,42.2,23.0,22.4,8.6,16.4,5.7,101.6
1995,1610612743,Denver,Nuggets,West,22-30,10,0,82,35,47,0.427,0,0,36.6,81.2,0.451,4.8,14.0,0.346,19.7,26.5,0.743,12.9,30.3,43.2,22.6,23.0,6.4,15.4,7.3,97.7
1995,1610612764,Washington,Bullets,East,21-33,10,0,82,39,43,0.476,0,0,39.0,80.7,0.484,6.0,14.8,0.407,18.4,25.3,0.728,11.3,28.4,39.7,22.1,24.2,7.2,16.2,6.2,102.5
1995,1610612746,Los Angeles,Clippers,West,21-31,11,0,82,29,53,0.354,0,0,38.1,80.7,0.472,6.2,16.8,0.37,17.0,24.2,0.702,11.9,26.7,38.6,20.4,24.5,8.6,16.5,5.0,99.4
1995,1610612738,Boston,Celtics,East,23-31,11,0,82,33,49,0.402,0,0,38.6,84.7,0.456,6.6,17.7,0.371,19.9,27.9,0.714,12.8,29.6,42.4,21.9,24.9,8.0,15.9,5.0,103.6
1995,1610612742,Dallas,Mavericks,West,19-33,12,0,82,26,56,0.317,0,0,38.1,90.6,0.42,9.0,24.9,0.36,17.4,24.1,0.722,17.2,29.0,46.2,23.3,22.4,7.8,15.5,4.2,102.5
1995,1610612751,New Jersey,Nets,East,21-33,12,0,82,30,52,0.366,0,0,35.1,82.3,0.427,3.0,9.1,0.335,20.4,27.4,0.745,16.5,30.5,47.0,21.4,22.9,7.6,16.8,7.0,93.7
1995,1610612750,Minnesota,Timberwolves,West,17-35,12,0,82,26,56,0.317,0,0,36.3,79.0,0.459,3.4,10.5,0.326,21.9,28.2,0.777,12.0,27.7,39.7,22.8,24.3,7.9,17.4,5.9,97.9
1995,1610612749,Milwaukee,Bucks,East,16-38,13,0,82,25,57,0.305,0,0,37.0,79.1,0.467,4.4,12.9,0.338,17.2,23.3,0.738,11.9,26.4,38.3,21.4,23.7,7.1,15.8,3.7,95.6
1995,1610612761,Toronto,Raptors,East,14-40,14,0,82,21,61,0.256,0,0,37.6,80.5,0.467,5.0,14.2,0.354,17.2,23.8,0.723,13.1,27.0,40.0,23.5,24.2,9.1,18.8,6.0,97.5
1995,1610612763,Vancouver,Grizzlies,West,9-43,14,0,82,15,67,0.183,0,0,33.8,79.1,0.428,4.5,13.8,0.329,17.6,24.4,0.724,11.7,26.5,38.1,20.8,22.6,8.9,16.4,4.1,89.8
1995,1610612755,Philadelphia,76ers,East,12-42,15,0,82,18,64,0.22,0,0,34.1,78.3,0.436,6.0,17.5,0.342,20.3,27.6,0.734,12.6,26.4,38.9,19.9,21.7,7.8,17.2,5.1,94.5
1996,1610612762,Utah,Jazz,West,41-11,1,1,82,64,18,0.78,13,7,38.2,75.8,0.504,4.1,11.0,0.37,22.7,29.5,0.769,10.8,29.4,40.2,26.8,24.2,9.1,15.4,5.1,103.1
1996,1610612741,Chicago,Bulls,East,44-10,1,1,82,69,13,0.841,15,4,40.0,84.4,0.473,6.4,17.1,0.373,16.8,22.5,0.747,15.1,30.0,45.1,26.1,19.7,8.7,13.5,4.0,103.1
1996,1610612760,Seattle,SuperSonics,West,37-15,2,1,82,57,25,0.695,6,6,36.5,78.2,0.467,6.8,19.3,0.353,21.0,28.0,0.752,12.3,27.7,40.0,23.5,22.0,11.0,15.0,4.7,100.9
1996,1610612748,Miami,Heat,East,40-14,2,1,82,61,21,0.744,8,9,34.4,76.0,0.453,8.3,22.7,0.364,17.7,24.7,0.719,11.7,29.3,41.0,21.2,23.4,7.9,15.9,5.4,94.8
1996,1610612745,Houston,Rockets,West,40-12,2,1,82,57,25,0.695,9,7,37.0,79.1,0.468,8.2,22.4,0.365,18.3,24.3,0.755,11.3,31.3,42.6,24.5,19.6,8.4,16.6,4.2,100.6
1996,1610612752,New York,Knicks,East,38-16,3,1,82,57,25,0.695,6,4,35.1,75.9,0.463,5.7,15.8,0.363,19.3,25.8,0.748,11.9,30.7,42.5,22.1,24.8,7.7,17.8,4.6,95.4
1996,1610612747,Los Angeles,Lakers,West,37-15,4,1,82,56,26,0.683,4,5,36.8,81.0,0.454,6.7,18.3,0.367,19.7,28.4,0.692,13.3,29.4,42.8,22.5,22.2,9.0,14.9,7.0,100.0
1996,1610612737,Atlanta,Hawks,East,34-20,4,1,82,56,26,0.683,4,6,34.3,76.9,0.446,8.0,22.4,0.359,18.2,23.8,0.763,12.5,28.7,41.1,19.0,19.4,8.5,15.0,5.2,94.8
1996,1610612766,Charlotte,Hornets,East,34-20,5,1,82,54,28,0.659,0,3,36.4,77.3,0.471,7.2,16.9,0.428,18.8,24.2,0.777,11.1,28.0,39.1,24.6,20.8,7.3,14.7,4.3,98.9
1996,1610612765,Detroit,Pistons,East,34-20,5,1,82,54,28,0.659,2,3,34.5,74.3,0.464,7.1,18.3,0.388,18.1,24.3,0.745,10.5,28.0,38.4,19.0,20.1,7.7,12.7,3.5,94.2
1996,1610612757,Portland,Trail Blazers,West,36-16,5,1,82,49,33,0.598,1,3,36.6,78.8,0.464,6.1,17.1,0.358,19.7,27.6,0.713,12.9,30.4,43.3,20.9,23.5,7.8,16.5,5.3,99.0
1996,1610612756,Phoenix,Suns,West,27-25,6,1,82,40,42,0.488,2,3,38.3,81.8,0.469,6.4,17.4,0.369,19.7,25.9,0.761,11.2,29.0,40.1,25.2,21.1,8.1,14.4,3.9,102.8
1996,1610612750,Minnesota,Timberwolves,West,28-24,6,1,82,40,42,0.488,0,3,35.8,78.5,0.456,4.5,13.3,0.339,20.0,26.6,0.751,11.7,28.1,39.7,22.9,22.2,7.5,15.2,6.8,96.1
1996,1610612753,Orlando,Magic,East,29-25,7,1,82,45,37,0.549,2,3,34.6,79.2,0.437,6.9,20.3,0.341,18.0,24.1,0.746,13.1,27.1,40.1,20.6,20.0,8.5,15.2,4.4,94.1
1996,1610612746,Los Angeles,Clippers,West,26-26,8,1,82,36,46,0.439,0,3,36.5,81.7,0.446,5.8,16.3,0.354,18.5,25.3,0.731,13.3,27.3,40.7,20.3,24.0,8.9,16.0,5.4,97.2
1996,1610612764,Washington,Bullets,East,28-26,8,1,82,44,38,0.537,0,3,39.1,81.4,0.48,4.0,12.2,0.331,17.1,24.1,0.707,12.3,29.5,41.8,23.4,22.1,8.7,15.7,4.9,99.4
1996,1610612758,Sacramento,Kings,West,23-29,9,0,82,34,48,0.415,0,0,36.6,80.6,0.454,5.0,12.9,0.391,18.2,25.2,0.723,13.4,28.1,41.5,21.9,23.7,7.2,16.2,4.4,96.4
1996,1610612739,Cleveland,Cavaliers,East,26-28,9,0,82,42,40,0.512,0,0,33.0,72.9,0.453,5.9,15.7,0.376,15.6,21.6,0.723,11.1,26.4,37.5,20.9,23.0,8.0,14.5,3.8,87.6
1996,1610612754,Indiana,Pacers,East,22-32,10,0,82,39,43,0.476,0,0,34.8,76.3,0.456,5.2,13.8,0.381,20.6,28.5,0.722,12.5,29.1,41.7,21.3,24.1,7.1,16.3,4.8,95.4
1996,1610612744,Golden State,Warriors,West,19-33,10,0,82,30,52,0.366,0,0,36.5,80.1,0.456,5.9,16.6,0.353,20.7,26.6,0.778,13.2,27.5,40.8,22.2,21.8,7.5,17.2,4.4,99.6
1996,1610612749,Milwaukee,Bucks,East,22-32,11,0,82,33,49,0.402,0,0,36.2,76.9,0.471,4.0,11.2,0.352,19.0,25.7,0.741,11.6,27.6,39.2,19.6,23.1,7.7,15.7,4.2,95.3
1996,1610612742,Dallas,Mavericks,West,16-36,11,0,82,24,58,0.293,0,0,34.3,78.7,0.436,5.2,16.0,0.327,16.8,23.4,0.717,12.7,27.6,40.3,20.3,21.9,8.0,16.1,4.3,90.6
1996,1610612761,Toronto,Raptors,East,16-38,12,0,82,30,52,0.366,0,0,35.3,80.9,0.437,7.2,19.8,0.363,17.6,24.5,0.72,13.8,27.5,41.3,20.9,23.0,8.8,16.4,6.3,95.5
1996,1610612743,Denver,Nuggets,West,13-39,12,0,82,21,61,0.256,0,0,35.7,81.4,0.439,7.7,20.8,0.372,18.5,24.3,0.761,12.1,29.9,42.0,23.0,21.7,6.1,16.5,5.9,97.7
